sub,ses,task,acq,space,res,desc,meanFD,relMeansRMSMotion,relMaxRMSMotion,meanDVInit,meanDVFinal,nVolCensored,nVolsRemoved,motionDVCorrInit,motionDVCorrFinal,coregDice,coregJaccard,coregCrossCorr,coregCoverag,normDice,normJaccard,normCrossCorr,normCoverage
98394,10025,face,singleband,MNI152NLin6Asym,2,preproc,0.1562340372404493,0.0892335881355932,0.547561,123.26056963614494,27.930547668792475,0.0,0,0.6672833410403061,0.0004560594841672,0.8945596757526442,0.8092338013467251,0.8714918744478038,0.9471645773173158,0.8929440340412538,0.8065933986164243,0.8630745787613133,0.9422956241519674
87804,10026,face,singleband,MNI152NLin6Asym,2,preproc,0.1861182415457715,0.1089596768361581,0.680342,147.5905453834864,27.539846234126397,0.0,0,0.8507707579135332,0.0225115460907134,0.8921729636167355,0.8053359724180614,0.8678462877690171,0.9431250811971365,0.8917238491027996,0.8046043834660775,0.8614124022021281,0.9389416553595658
88209,10057,face,singleband,MNI152NLin6Asym,2,preproc,0.1305144543651683,0.0800535214689265,0.6612359999999999,120.81400188678025,17.21214148411961,0.0,0,0.6702792809882245,-0.0142146320221824,0.936021753320334,0.879737679075072,0.924469473495103,0.9807349787357784,0.93367331401994,0.8755978128426952,0.9155534555075636,0.9750381614654002
84973,10075,face,singleband,MNI152NLin6Asym,2,preproc,0.3351118450022472,0.2058255457627118,1.09599,181.5347633662312,23.424125820345417,0.0,0,0.8190604379350043,0.1850113722356206,0.8907024020976207,0.8029426943517141,0.8699108316821557,0.9679471946415312,0.8923920385197239,0.8056930516525683,0.8631679254899121,0.95796302578019
129926,10111,face,singleband,MNI152NLin6Asym,2,preproc,0.3039039633224718,0.1743119559322034,1.90641,173.18117911490216,24.88106840987777,0.0,0,0.8990650550415813,0.1885487939961565,0.9131568922493832,0.8401920072339577,0.8904504255419977,0.9347232494725404,0.9142376971651272,0.8420237972695283,0.890020519718402,0.936490841248304
87457,10081,face,singleband,MNI152NLin6Asym,2,preproc,0.1130216304151104,0.0695551220338982,0.452639,129.020036536842,19.649342291418957,0.0,0,0.6443218250162189,0.0954497123866787,0.9023340045495152,0.8220478800376751,0.8785409625674682,0.9425241601263432,0.9086587201778108,0.8326073034879219,0.8831142326889407,0.9482064111261872
83999,10099,face,singleband,MNI152NLin6Asym,2,preproc,0.1423336681255056,0.0799075723163841,0.584738,148.61331760298603,23.48511568219647,0.0,0,0.830807894033557,0.0389005036595243,0.892426079445714,0.8057485490441114,0.8591525119502844,0.915155492035694,0.8878271130272848,0.7982815652374968,0.8560233606199981,0.9076492537313432
112126,9968,face,singleband,MNI152NLin6Asym,2,preproc,0.2422951205354492,0.1269553858757061,3.59882,132.8958525000551,22.55268953303765,0.0,0,0.9445219477361426,-0.1554457097277044,0.9222744238570764,0.8557599859120053,0.906618694459439,0.9552369088575716,0.9231351822701844,0.8572433299625155,0.9016530926325548,0.9561185549525102
116210,10102,face,singleband,MNI152NLin6Asym,2,preproc,0.0885441158864914,0.050135921299435,0.410111,141.81886848552443,24.566535111107104,0.0,0,0.8073847491009837,0.2678391072280162,0.9072552618641416,0.8302536083695558,0.8835616349614905,0.929205914460172,0.9048321950351012,0.8262041587901702,0.8779077290972706,0.9266070217096336
119791,10082,face,singleband,MNI152NLin6Asym,2,preproc,0.2489090286741576,0.1476804192090395,1.6559099999999998,178.86752000670558,32.21842264590993,0.0,0,0.8782053509342117,0.0143728945275562,0.9211655131562084,0.8538524902472712,0.8998963320723695,0.9494839280448244,0.9227780176401652,0.8566275407958774,0.90110194680528,0.9515561397557666
86350,9955,face,singleband,MNI152NLin6Asym,2,preproc,0.1327613211115161,0.0850835299435028,0.512534,101.39451538024534,22.99422779100651,0.0,0,0.741241544755217,-0.0436647859092834,0.9048135357610468,0.826173044779003,0.8820448560827098,0.9356604130129924,0.9093121282861362,0.8337051798854964,0.8836946071514434,0.934828697421981
93734,10092,face,singleband,MNI152NLin6Asym,2,preproc,0.1033463635478423,0.0584912632768361,0.20129,140.5733975800374,30.816217712990277,0.0,0,0.4451345411370297,0.0580013325147282,0.8870736259036365,0.7970640704996255,0.8577772707911154,0.9182750800952082,0.889521694068001,0.8010257285678766,0.8581785277739148,0.9152391451831752
87538,9942,face,singleband,MNI152NLin6Asym,2,preproc,0.1016841292075283,0.0565199150847457,0.425465,104.34990546317152,23.08044940820202,0.0,0,0.6432269711721951,-0.0977005027193815,0.8882997942054611,0.7990461723181816,0.8534506544655605,0.9169252099969002,0.8907439396318735,0.8030102078831681,0.8597576617672309,0.9139416553595658
117226,10074,face,singleband,MNI152NLin6Asym,2,preproc,0.1210995586292134,0.0724967597740113,0.632591,142.14926406003153,30.62403434958513,0.0,0,0.8421582928738118,-0.1776760115461455,0.915281706603408,0.8437966909706804,0.899509727034612,0.9441460308109604,0.9081304651723804,0.8317206737669008,0.8821723375805385,0.9337813772048846
125554,10058,face,singleband,MNI152NLin6Asym,2,preproc,0.1420049472528087,0.0837356621468926,1.53853,129.93095088893122,23.70093126049574,0.0,0,0.8207711004696859,-0.0725061803101322,0.8908177410318184,0.8031301743506996,0.8651147403278532,0.9226123240752904,0.8903757960221373,0.802412017357095,0.8593319844377213,0.9236516282225238
