sub,ses,task,acq,space,den,meanFD,relMeansRMSMotion,relMaxRMSMotion,meanDVInit,meanDVFinal,nVolCensored,nVolsRemoved,motionDVCorrInit,motionDVCorrFinal
122528,10697,rest,multiband,fsLR,91k,0.105754378251,0.0630432441117598,0.364689,158.88098396351987,6.629114163801244,0.0,0,0.6415838000102904,0.2118395327422745
122801,10670,rest,multiband,fsLR,91k,0.0804690201766916,0.0467166044787322,0.25008,138.67377855484213,4.744563676585337,0.0,0,0.3835059307002242,0.0339949127844385
122916,10114,rest,multiband,fsLR,91k,0.1250658479561666,0.0718335974478732,0.8902379999999999,138.76493947118962,5.094480980572576,0.0,0,0.443116219465201,-0.007208609468095
125511,10565,rest,multiband,fsLR,91k,0.0938552445674133,0.0485552889574645,0.635642,115.67021869177364,4.227139166276472,0.0,0,0.4247283703836713,0.0028604920612384
125535,10150,rest,multiband,fsLR,91k,0.0818843210139734,0.0475320467556296,0.124654,135.6380143725962,5.157008740175761,0.0,0,0.2133571630484381,0.0359494095325847
125554,10058,rest,multiband,fsLR,91k,0.0873247309999998,0.0506222482735612,0.267217,131.49413843684025,4.485576371423777,0.0,0,0.3201184618097698,0.1893084566621331
126176,10625,rest,multiband,fsLR,91k,0.0974953580582999,0.0528468440116763,0.266579,127.39671760717486,4.56242885207558,0.0,0,0.2434830997948229,0.0838927612056616
126389,10855,rest,multiband,fsLR,91k,0.0764118338989924,0.0434183911676396,0.17309,124.70455615101892,4.189785903841752,0.0,0,0.1684851698224963,0.0839850008291935
126554,10580,rest,multiband,fsLR,91k,0.0780940209321999,0.0424135900417014,0.204138,149.1528604689987,5.471752890913406,0.0,0,0.2462711383036719,0.0429806744660535
126903,10112,rest,multiband,fsLR,91k,0.1106668881874679,0.0659935155129274,0.204107,137.9879560134712,5.0412913928156335,0.0,0,0.1409941305043251,5.474436872240785e-05
126921,11262,rest,multiband,fsLR,91k,0.057525293172615,0.0326351335696413,0.147413,118.57305889864227,4.098486770720598,0.0,0,0.0652777805339454,0.0563353152511464
127008,10573,rest,multiband,fsLR,91k,0.1085494722680832,0.0630197909591326,0.303815,135.40897688982935,5.3315518135790505,0.0,0,0.2896742563409811,-0.0023018371985054
127236,10858,rest,multiband,fsLR,91k,0.1352429654517991,0.0829764920850708,0.463988,138.603720168939,5.307519940470996,0.0,0,0.5296537185682589,0.0542212176254402
127305,10152,rest,multiband,fsLR,91k,0.1699121547975,0.0988948027522935,0.378655,109.30115050306112,4.056694609305238,0.0,0,0.6222746623711634,0.0335752287570721
127417,10576,rest,multiband,fsLR,91k,0.1296339319375371,0.075689653177648,0.596306,171.02095493085065,6.957697837416839,0.0,0,0.7500904325563766,0.2675686620754336
127542,10115,rest,multibandVARIANTObliquity,fsLR,91k,0.1558574498597501,0.0981813838365304,0.363757,166.42564910868336,5.999653721057848,0.0,0,0.4911571393212993,0.0975117397451954
127611,10445,rest,multiband,fsLR,91k,0.1824375871288573,0.1125155251042535,0.949173,154.05454602984918,6.281042676790004,0.0,0,0.4894407279419534,0.2260480864258649
128061,10153,rest,multibandVARIANTObliquity,fsLR,91k,0.320105897183975,0.1925478326688907,4.59719,157.3080187728573,7.744332717811609,0.0,0,0.8614443349530794,0.4188112373392387
128154,10572,rest,multiband,fsLR,91k,0.2373306840467333,0.1343769489241034,3.0591,156.20880782937235,6.106715034771428,0.0,0,0.942303440050504,0.4247920679798955
129354,10357,rest,multiband,fsLR,91k,0.100707894327083,0.0634915239199332,0.653126,141.44029782574606,5.338757882989406,0.0,0,0.7305750931273957,0.098838851138624
129405,10136,rest,multibandVARIANTObliquity,fsLR,91k,0.1649376252688142,0.1037512897914929,1.80574,152.54865491302087,6.15856765405439,0.0,0,0.8520740381937918,0.1474105441171824
129552,10976,rest,multiband,fsLR,91k,0.0909730356699541,0.0522716844537114,0.157057,118.63502512095296,4.561229383854407,0.0,0,0.3175684252765009,-0.0110893084499775
129720,10607,rest,multiband,fsLR,91k,0.1213585755422666,0.0808949112760633,0.300987,122.98170595384424,4.291924951621322,0.0,0,0.2162104507707666,0.0512761444607013
129886,10787,rest,multiband,fsLR,91k,0.0869941778291332,0.0501737399833194,0.231864,109.23471089559376,4.023611665454974,0.0,0,0.268626934082659,-0.000638233621298
129926,10111,rest,multiband,fsLR,91k,0.0858070672872131,0.0500887329024186,0.332383,135.591745338246,4.92300543175451,0.0,0,0.3536933830174508,0.0636096860841559
130121,10786,rest,multiband,fsLR,91k,0.1815801814755,0.1139402237281067,2.50489,127.26278860311226,5.443115323869948,0.0,0,0.9206298916235984,0.4486824748122485
130211,10106,rest,multiband,fsLR,91k,0.0573947206037246,0.0311700165721434,0.1305609999999999,147.77081296142205,5.445843116525219,0.0,0,0.0796582931071323,0.058485031922926
130687,10385,rest,multiband,fsLR,91k,0.1183265684320665,0.072571594236864,0.191068,154.98651877157516,5.18229917366536,0.0,0,0.3427436079916623,0.0551259446698725
130759,10137,rest,multibandVARIANTNumVolumesObliquity,fsLR,91k,0.1034946714281865,0.0594858554537286,0.41547,149.5114814537005,5.333996816585194,0.0,0,0.345622721733387,0.1751686130873321
130896,9956,rest,multiband,fsLR,91k,0.1263132349829391,0.0761458008924103,0.7512109999999999,124.87765984071548,4.640088649837181,0.0,0,0.4457339371904874,0.1196877231107726
131224,10434,rest,multiband,fsLR,91k,0.0824154702657738,0.0471058315346121,0.384244,117.46164210866368,4.568488872476013,0.0,0,0.2667006238337402,0.0965114297833884
131867,10669,rest,multiband,fsLR,91k,0.0716554100798507,0.0418677271809841,0.298043,125.97673133235884,4.73727923568428,0.0,0,0.4245453787061866,0.0831677947025559
132179,10780,rest,multiband,fsLR,91k,0.2003366906588166,0.125732551943286,0.527787,119.67082900599044,4.280652820014383,0.0,0,0.6255292079299843,0.014212443537079
132224,10151,rest,multiband,fsLR,91k,0.0616065720506851,0.0326214442585487,0.0991742,150.69485127765898,5.452609152717935,0.0,0,0.1492695231135514,0.0446193770954914
132657,10616,rest,multiband,fsLR,91k,0.1010849628039167,0.0534356895913261,0.507166,153.3025758917478,5.601843821444566,0.0,0,0.3065609838868515,0.0543838280064612
133220,10792,rest,multiband,fsLR,91k,0.1594597346742498,0.1061242075979983,0.522928,152.18553450674588,5.738243343205419,0.0,0,0.8865844855557113,0.0093697563785881
139272,10109,rest,multiband,fsLR,91k,0.1716563422397317,0.0958325417848206,0.256283,137.96176064295412,5.351245461847881,0.0,0,0.3647381538816253,0.0043291908135813
19977,10781,rest,multiband,fsLR,91k,0.1708301036241666,0.1003282199833194,0.234955,113.53022154580373,3.948448885177257,0.0,0,0.5204406474002201,0.0161398658587708
19981,10852,rest,multiband,fsLR,91k,0.0881767498207998,0.0493106826688907,0.156445,127.80363756889788,4.35409753966052,0.0,0,0.1388592398969112,0.0486869548815989
20011,10846,rest,multiband,fsLR,91k,0.1025468868145833,0.0612347155963302,0.307852,119.7000596351832,4.085220074743479,0.0,0,0.1637446894299805,0.0348568642509503
20017,10922,rest,multibandVARIANTObliquity,fsLR,91k,0.1146838525830806,0.0692996210258548,0.27882,107.84660868893673,4.216077318103061,0.0,0,0.2882900917436365,0.0052934349879044
20120,10943,rest,multiband,fsLR,91k,0.1308152866583332,0.0742688285571309,0.283276,120.42781373641115,4.907933002718899,0.0,0,0.6022421715932765,0.05272223287495
20151,10947,rest,multiband,fsLR,91k,0.1151198702920831,0.0676702810675562,0.798296,108.96683331558792,4.526425213203255,0.0,0,0.7847063979611814,0.2007770361101966
20153,10963,rest,multiband,fsLR,91k,0.1040839172593605,0.0659589971226021,0.847719,136.95191197066245,5.306301824462349,0.0,0,0.4810983153249337,0.0226177570457658
20189,10988,rest,multiband,fsLR,91k,0.1503702075630165,0.0959285447706422,0.261944,119.90946249676766,4.170570833654595,0.0,0,0.4623774324364194,-0.0452936206551118
20197,10999,rest,multiband,fsLR,91k,0.0923286490993331,0.0537831595663052,0.533946,123.63953177082338,4.494729028223615,0.0,0,0.1943109024960811,-0.0093434422722919
20247,11123,rest,multiband,fsLR,91k,0.1102507741949996,0.0643573028190158,1.59009,126.0290882651018,4.646594783375488,0.0,0,0.8876088622285497,0.2454316021247817
20313,11136,rest,multiband,fsLR,91k,0.1836462018075133,0.1038059404503753,0.332773,124.4789918861644,4.463798270067934,0.0,0,0.4392156796619121,0.0489773437764051
20320,11108,rest,multiband,fsLR,91k,0.2213697613508667,0.1340579787322769,0.6599970000000001,138.27003783455115,5.620027161237604,0.0,0,0.6585002799976909,0.1672153577336702
20322,11139,rest,multiband,fsLR,91k,0.0797046072538998,0.0469288449040867,0.745838,121.65567548830892,4.849415831708996,0.0,0,0.7154970404445953,0.208548695577713
20325,11128,rest,multiband,fsLR,91k,0.1105736277895667,0.0659682249874895,0.219408,112.11866549051338,4.161035905241299,0.0,0,0.2766432802293196,0.0648597939897628
20326,11192,rest,multiband,fsLR,91k,0.0710247964085497,0.0415354972143452,0.18578,146.13331644488153,5.471897532036674,0.0,0,0.2784849993664749,0.0749327444503136
20327,11170,rest,multiband,fsLR,91k,0.1136640803357066,0.0632053452126772,3.5010800000000004,141.3064109805317,5.207678601844475,0.0,0,0.9332562152398154,0.1404156617282035
20362,11149,rest,multiband,fsLR,91k,0.0966990528166366,0.0542456196163469,0.801344,136.72862721355548,5.290670815125814,0.0,0,0.55303180084174,0.245185429138024
20386,11188,rest,multiband,fsLR,91k,0.1830657101660833,0.1043095685070892,0.728105,141.6807705465988,6.052379813665258,0.0,0,0.8186195318700212,0.4096499620938922
20387,11165,rest,multiband,fsLR,91k,0.0931809634266666,0.0519885139949958,0.191603,118.02484635854832,4.506946026997064,0.0,0,0.3972567957702205,0.1774988820954641
20461,11193,rest,multiband,fsLR,91k,0.072006123862802,0.0436981258882401,0.134933,115.41681602238896,4.099209753844007,0.0,0,0.2521195582075018,0.0422957159972087
20589,11245,rest,multiband,fsLR,91k,0.0709087689704291,0.0404635547039199,0.124417,139.48272153288343,4.726236375608036,0.0,0,0.2145317487428763,0.0096734957030263
20649,11287,rest,multiband,fsLR,91k,0.1837845308575665,0.1182031536864053,0.503555,157.01638281501698,5.261921397818549,0.0,0,0.4396937777261214,0.0183007497454721
20699,11303,rest,multiband,fsLR,91k,0.0993580559781281,0.0568327546622185,0.644853,121.8749124623242,4.341964839947135,0.0,0,0.5843413066366586,0.0509488352319596
20809,11307,rest,multiband,fsLR,91k,0.1086665800303732,0.0623682153211009,1.38063,135.55338307675058,5.900931330340682,0.0,0,0.8299502153175539,0.2608491006702148
20888,11364,rest,multiband,fsLR,91k,0.0930174480174999,0.051820934795663,0.202667,137.2242425451615,4.828367459447954,0.0,0,0.0798518888667698,0.0053711090585558
20940,11401,rest,multiband,fsLR,91k,0.1136020444030833,0.0627530994245204,0.187867,116.3647103569606,4.132753109769735,0.0,0,0.4208184914441922,0.0099368411568795
20941,11403,rest,multiband,fsLR,91k,0.2331446093027498,0.1431983538782318,0.9344730000000002,152.99195978347197,5.321564286907172,0.0,0,0.8732191385392534,0.183226874664255
20949,11422,rest,multiband,fsLR,91k,0.1429244324326831,0.0831214883978315,1.07595,139.66462406552017,5.542364101276636,0.0,0,0.812169260359787,0.3124183922026888
20963,11414,rest,multiband,fsLR,91k,0.0678278666543515,0.038678261884904,0.382886,139.113579320491,4.867287914089867,0.0,0,0.4028826657912095,0.1678538701568447
20974,11415,rest,multiband,fsLR,91k,0.1554127996628831,0.0928046033277731,0.329501,125.11315632993175,4.207936367345397,0.0,0,0.6934609819657626,0.1418056315103472
20981,11462,rest,multiband,fsLR,91k,0.1225616052009413,0.0736976178231859,0.183356,101.67732268257468,3.509340092793717,0.0,0,0.2743819938308,0.0248256846835311
21016,11431,rest,multiband,fsLR,91k,0.103132215363435,0.0608297716263552,0.21918,116.8197302858869,4.41968843512872,0.0,0,0.3429026017690349,0.1024661433580981
21056,11447,rest,multiband,fsLR,91k,0.1472917789035,0.0822468982485404,0.295207,102.6173496093421,3.621417637783032,0.0,0,0.410656231221805,0.1210233637598056
21059,11445,rest,multiband,fsLR,91k,0.1934981857348806,0.1218151846955796,1.97383,103.8817721132468,3.9351003074453543,0.0,0,0.8173139606066577,0.2874872558407673
21085,11456,rest,multiband,fsLR,91k,0.0649312862153562,0.0366195622018348,0.0872642,117.54456461391844,4.082561707704516,0.0,0,0.0271382176375828,0.0510712727666858
80557,10863,rest,multiband,fsLR,91k,0.1566322911495297,0.0954070651042535,0.274088,126.2855039858304,4.649702824448953,0.0,0,0.5283239571936187,-0.0054033239385216
80688,10982,rest,multiband,fsLR,91k,0.1147611085179536,0.0669096906255212,0.288502,122.06810446478966,4.286513837101076,0.0,0,0.2965982421060191,0.0570637124157664
81725,10356,rest,multiband,fsLR,91k,0.0949880448463235,0.0547048602502085,0.177799,163.47592505974703,5.783048713324699,0.0,0,0.1153162734236645,0.0037237650419865
81760,10132,rest,multiband,fsLR,91k,0.1730190081094997,0.1033694923269391,0.342688,160.8061180663996,5.895205021011378,0.0,0,0.6579509839526941,0.0382897985889243
82051,9947,rest,multiband,fsLR,91k,0.2518808660441667,0.1591855884904086,0.583692,151.06353051606328,4.898485204894875,0.0,0,0.54924983712165,0.0140193300784932
82063,9980,rest,multiband,fsLR,91k,0.0464288547521332,0.0246631780492076,0.656351,146.59551459565617,5.326524296272527,0.0,0,0.7447108551908243,-0.0210203898191607
82492,10046,rest,multiband,fsLR,91k,0.1017913009647635,0.0611272791743119,0.279672,148.93375540365489,5.82042379646045,0.0,0,0.3865427909844235,0.1073339913665208
