sub,ses,task,acq,space,den,meanFD,relMeansRMSMotion,relMaxRMSMotion,meanDVInit,meanDVFinal,nVolCensored,nVolsRemoved,motionDVCorrInit,motionDVCorrFinal
114723,11256,rest,singleband,fsLR,91k,0.0445124507645981,0.0238630957723577,0.0741562,109.1425517903464,36.235844634344765,0.0,0,0.3707197009827095,0.0461957504678174
114935,10916,rest,singleband,fsLR,91k,0.0965457494241933,0.0564461949593495,0.8372569999999999,96.41828940482694,32.73096104665456,0.0,0,0.8520899550025886,-0.3102135213471456
114990,10096,rest,singleband,fsLR,91k,0.1485178270169357,0.0871320439837398,1.05567,144.07167580809204,42.96731536188136,0.0,0,0.9401178261341068,-0.2585026365899513
115800,11253,rest,singleband,fsLR,91k,0.1173166720796479,0.0636946525203252,0.336919,125.25517621678898,38.33808578254533,0.0,0,0.645029077791399,-0.0475896862884111
116019,10078,rest,singleband,fsLR,91k,0.1587855920463996,0.0947709830894308,0.341287,132.24609525665565,40.277736774731565,0.0,0,0.556826653322101,-0.138776150547084
116051,10098,rest,singleband,fsLR,91k,0.0520116165359348,0.0297544080487804,0.0894096,94.71555707373771,33.881485985861175,0.0,0,0.3508553474080165,0.1117265204150421
116210,10102,rest,singleband,fsLR,91k,0.0651545328427414,0.0368186552845528,0.103321,146.66145268418458,44.01577443529134,0.0,0,0.2955133102446095,-0.0408259876845254
116354,10643,rest,singleband,fsLR,91k,0.9555377450406504,0.5847974467213114,6.09983,254.4755851080248,69.95860908919536,1.0,0,0.8005653158206929,0.0511214414695159
116360,10097,rest,singleband,fsLR,91k,0.0947560105625799,0.0539261659349593,0.109726,116.91502096136524,36.946721081459856,0.0,0,0.1975767801822656,-0.115259664387524
117226,10074,rest,singleband,fsLR,91k,0.1602661869308296,0.0974018211382113,0.571626,154.22362244376183,50.8630200608899,0.0,0,0.6594477956112832,-0.205721508895007
117397,10582,rest,singleband,fsLR,91k,0.1877754696774196,0.1104293113821137,0.589375,159.94143133336692,44.66353609805411,0.0,0,0.8773305075762478,-0.2082574833809592
118393,10094,rest,singleband,fsLR,91k,0.1426332908106457,0.0786210471544715,0.376775,164.0330216353631,42.51326445003093,0.0,0,0.5734806293888491,-0.1150533318797356
119302,10122,rest,singleband,fsLR,91k,0.1126999760117967,0.0674309609756097,0.7538369999999999,114.35244282101016,35.56925433608852,0.0,0,0.7986380973404785,-0.1566580390828769
119791,10082,rest,singleband,fsLR,91k,0.2181245939370966,0.1305769845528455,0.411364,188.34388742931995,50.07631430860493,0.0,0,0.5009948439369607,-0.0168663559370237
120217,10702,rest,singleband,fsLR,91k,0.0767666770888306,0.0489781967479674,0.118692,142.9638755768338,37.24397750773379,0.0,0,0.1028294416209337,-0.109698855121368
120562,10666,rest,singleband,fsLR,91k,0.1891705565411292,0.1185111926829268,0.28456,174.08318770251933,45.95815749701544,0.0,0,0.4096266444143755,0.1768512339881664
121001,10494,rest,singleband,fsLR,91k,0.0706725082483869,0.0405799499186991,0.373234,111.04232273173218,33.05634270343332,0.0,0,0.6842377216666682,-0.036221441901614
121050,10890,rest,singleband,fsLR,91k,0.1008985074210482,0.0552268780487804,0.470375,120.67568796151484,36.542487240447706,0.0,0,0.6710811305183209,-0.2799631278883807
121085,10015,rest,singleband,fsLR,91k,0.1371220653286931,0.0816775487804877,0.353513,141.92656590172007,44.69149487927311,0.0,0,0.6315716210405813,-0.0261249539857856
121407,10619,rest,singleband,fsLR,91k,0.0864723406709679,0.0503563934959349,0.182876,118.56321664023262,35.352228077483204,0.0,0,0.3467946454904733,-0.0168502700614987
121476,10280,rest,singleband,fsLR,91k,0.5902298797516129,0.3466821723577236,2.64286,277.5829987546624,60.595510749266026,0.0,0,0.8180012192760446,0.1108151785566078
122522,10540,rest,singleband,fsLR,91k,0.401408163930644,0.2377496308943089,1.11855,208.8504512672537,49.69665670131711,0.0,0,0.6650998957644317,-0.1414644014714117
122528,10697,rest,singleband,fsLR,91k,0.1084469406725804,0.061499751707317,0.454003,147.05215698558953,48.14217619416659,0.0,0,0.8555764071143493,-0.0913955474389261
122801,10670,rest,singleband,fsLR,91k,0.0591549081366124,0.0321328228455284,0.254263,118.5486725063516,36.89345742531725,0.0,0,0.8243055624401361,-0.2914992548324569
122916,10114,rest,singleband,fsLR,91k,0.1553485971225801,0.0848475886178861,0.447285,149.66612883076098,41.5536532190117,0.0,0,0.658937175891013,-0.1234089134094652
125511,10565,rest,singleband,fsLR,91k,0.1195847758183872,0.063664587804878,0.384003,120.87475470842398,36.03780507406768,0.0,0,0.5610368647093333,0.1235230547920494
125535,10150,rest,singleband,fsLR,91k,0.0803291515813061,0.0470001631707317,0.184912,136.3802277420606,39.84881621359141,0.0,0,0.3022210076707677,-0.141905972937019
125554,10058,rest,singleband,fsLR,91k,0.0883847985306451,0.0509734868292682,0.253562,114.42392642858448,33.201995953085536,0.0,0,0.5503381197334695,-0.2966666199565971
126176,10625,rest,singleband,fsLR,91k,0.0542620557879034,0.0297742617886178,0.0939506,101.4558494807706,35.854467154623585,0.0,0,0.4062122179374476,0.0856566392163996
126389,10855,rest,singleband,fsLR,91k,0.0991892914963866,0.0560109131707317,0.224385,117.874095452332,33.07675084820423,0.0,0,0.2812102787139157,-0.1944555500091283
126554,10580,rest,singleband,fsLR,91k,0.1206732894967737,0.0632406573983739,0.210713,133.44715342981675,40.02138783717278,0.0,0,0.6907734113297577,0.0328512196271938
126903,10112,rest,singleband,fsLR,91k,0.0686526229198385,0.0378028832845528,0.118013,117.58401045239329,40.745520059613824,0.0,0,0.4419134040451203,0.1679802834379326
126921,11262,rest,singleband,fsLR,91k,0.0526810717908298,0.0327361296747967,0.161944,89.56108166937719,30.56068603882973,0.0,0,0.5666619460725189,-0.1822575106455363
127008,10573,rest,singleband,fsLR,91k,0.1061569034758058,0.0605779951219512,0.129597,143.7302109012534,41.61417759055618,0.0,0,0.3894984438458441,-0.0604869726134774
127236,10858,rest,singleband,fsLR,91k,0.2023523669032253,0.1167690837398374,0.918067,152.32435580068042,45.973156143595006,0.0,0,0.8081110941923176,-0.0892803860865195
127305,10152,rest,singleband,fsLR,91k,0.1166219932249986,0.0631947593495934,0.279485,102.14078805372252,32.51500555974509,0.0,0,0.7383953462872621,-0.2872034334170196
127417,10576,rest,singleband,fsLR,91k,0.2278037864838709,0.138412572601626,1.13525,182.38765198245036,51.85114130810235,0.0,0,0.887257117103355,-0.0081534721051101
127611,10445,rest,singleband,fsLR,91k,0.239988698943548,0.1478432109756097,0.992685,187.11126027302168,53.12745305454477,0.0,0,0.8528177166907642,0.1413248665306681
128154,10572,rest,singleband,fsLR,91k,0.1957009460483872,0.1105716813008129,1.44638,160.79640822913035,43.18965049131192,0.0,0,0.9186961288335572,-0.2322854470368286
129552,10976,rest,singleband,fsLR,91k,0.0625560000717738,0.0366657115447154,0.0792187999999999,113.1752909325106,35.33364090829708,0.0,0,0.3591728758515931,-0.0219031999043879
129720,10607,rest,singleband,fsLR,91k,0.0793298969370968,0.0464236842276422,0.320564,106.94884268653615,36.40887433604664,0.0,0,0.4691514306252796,-0.1916477571168161
129886,10787,rest,singleband,fsLR,91k,0.0627361658145161,0.0357003341463414,0.15606,96.08043892478368,31.401127500267048,0.0,0,0.4288765179837444,-0.2504301308684419
129926,10111,rest,singleband,fsLR,91k,0.1349712124580646,0.0721972815447154,0.5065390000000001,118.63508473683002,38.37082112050879,0.0,0,0.6744096327280539,-0.1633465924730755
130121,10786,rest,singleband,fsLR,91k,0.2475596932258066,0.1496332699186991,2.13733,170.25010624257644,40.9999571269734,0.0,0,0.8638986290007498,0.0896844431819244
130211,10106,rest,singleband,fsLR,91k,0.0525684750250802,0.0288843403252032,0.169296,123.32651383130704,42.26024821372394,0.0,0,0.4690673285023093,-0.1486176826661909
130687,10385,rest,singleband,fsLR,91k,0.1810120140080642,0.1165594896747967,0.329052,188.41306879077527,44.97925338399433,0.0,0,0.6072579247923048,-0.1024451823572227
130896,9956,rest,singleband,fsLR,91k,0.0877523108088703,0.0473010227642276,0.133117,102.64676864045448,32.13458082318969,0.0,0,0.281023594679216,-0.0783983030482834
131224,10434,rest,singleband,fsLR,91k,0.0856695584066124,0.0504011057723577,0.150351,115.03649477000434,33.61418597606192,0.0,0,0.3897681419359009,-0.0269144536092329
131867,10669,rest,singleband,fsLR,91k,0.064765368385806,0.0362555559349593,0.137981,105.38315866138336,37.02263968359048,0.0,0,0.3751596621927087,-0.1457231997373677
132179,10780,rest,singleband,fsLR,91k,0.1320510276290315,0.0742288715447154,0.270944,118.57531923215954,40.716483915926645,0.0,0,0.3392604118520398,-0.0451054817158804
132224,10151,rest,singleband,fsLR,91k,0.0523158899048389,0.0286806445528455,0.124322,125.22198707193694,44.87005286245339,0.0,0,0.4834538192747643,-0.1880111340662877
132657,10616,rest,singleband,fsLR,91k,0.0844799299193548,0.0452690357723577,0.191298,148.111038520121,45.37260237923567,0.0,0,0.4838386604447138,-0.1094566299597348
133220,10792,rest,singleband,fsLR,91k,0.0814151355911287,0.0466495008130081,0.128404,138.8907187088351,43.271758306154624,0.0,0,0.5432522574370385,-0.038298293365462
139272,10109,rest,singleband,fsLR,91k,0.1090909580354837,0.0662133866666666,0.332938,123.39571913692068,42.42297310316567,0.0,0,0.6271960687246134,-0.1577995937253178
19977,10781,rest,singleband,fsLR,91k,0.1473955970620968,0.0828880609756097,0.293541,100.25949489784982,33.314650859052286,0.0,0,0.6382345248663306,-0.1266663650621141
19981,10852,rest,singleband,fsLR,91k,0.0725639136362089,0.0411782321138211,0.136771,103.1899647821854,35.364813827123164,0.0,0,0.4820654937803471,-0.1570193749519143
20011,10846,rest,singleband,fsLR,91k,0.1215663175482254,0.0659371121951219,0.317284,111.33965233914024,36.31117733372179,0.0,0,0.3674924645154951,-0.2117024244547204
20017,10922,rest,singlebandVARIANTObliquity,fsLR,91k,0.0942170649814512,0.0548869357723577,0.192212,109.64660868176811,34.13637600100303,0.0,0,0.3887709984339895,-0.2024435830915991
20120,10943,rest,singleband,fsLR,91k,0.1199579426290324,0.0640673918699187,0.202437,126.96073533762116,38.58255160054362,0.0,0,0.6954105463664193,-0.0106844738275494
20151,10947,rest,singleband,fsLR,91k,0.1772303598064519,0.1054181333333333,1.55292,128.04772098970804,37.61307341270604,0.0,0,0.8707962697624506,-0.2662978500311668
20153,10963,rest,singleband,fsLR,91k,0.2152535916137096,0.127970123902439,1.47033,160.83674866336028,46.81196432805909,0.0,0,0.9140332135612944,-0.4353384099669908
20189,10988,rest,singleband,fsLR,91k,0.0723662580448383,0.0395732588617886,0.0999158,112.79610339176293,34.7985280728818,0.0,0,0.3666963073670706,-0.092624985793545
20197,10999,rest,singleband,fsLR,91k,0.0927216093064512,0.0515149889430894,0.35594,105.82394393329102,34.2346510965341,0.0,0,0.5564475175655533,-0.2595814117786121
20247,11123,rest,singleband,fsLR,91k,0.2029818020612905,0.1210517910569105,1.82503,150.06945260160995,38.94313447735788,0.0,0,0.973402212607331,-0.3459433432672413
20313,11136,rest,singleband,fsLR,91k,0.1276065667032255,0.0792758349593495,0.321042,116.92120865644264,40.49896320674728,0.0,0,0.7220812530393229,0.0102783107614988
20320,11108,rest,singleband,fsLR,91k,0.2366491370564513,0.1371772544715447,0.462066,158.16922193493053,46.26149186467388,0.0,0,0.6233263088273813,-0.1871876211388248
20322,11139,rest,singleband,fsLR,91k,0.0968295508387089,0.0571132771544715,0.227115,112.66546805421582,37.60126872883112,0.0,0,0.6392447362731444,0.0859482726927286
20325,11128,rest,singleband,fsLR,91k,0.1520198834991397,0.0921707715447154,0.414512,109.4086341357546,33.717206632155936,0.0,0,0.7891021384928887,-0.1594397149250193
20326,11192,rest,singleband,fsLR,91k,0.0677798415548066,0.0384677390243902,0.225176,124.09707991310005,41.80422464842054,0.0,0,0.4842976888017327,-0.1761963909212638
20327,11170,rest,singleband,fsLR,91k,0.0782462012338716,0.0426299266666666,0.328318,126.017756544982,35.99675198769674,0.0,0,0.8493150618386666,-0.401512458104072
20362,11149,rest,singleband,fsLR,91k,0.1421191372201612,0.0789710894308943,0.503659,145.9848453658144,45.70536016170894,0.0,0,0.7694835321262274,-0.1979743489799889
20386,11188,rest,singleband,fsLR,91k,0.1628106641129036,0.0918779650406503,0.541083,135.09686914383747,40.70973801552011,0.0,0,0.7263856382448174,-0.218066191182997
20387,11165,rest,singleband,fsLR,91k,0.1147355179274197,0.0596463975609756,0.233774,125.44502503568027,37.57060127344158,0.0,0,0.6553189197740316,0.0378700173370889
20461,11193,rest,singleband,fsLR,91k,0.0462461710532262,0.0255890483739837,0.0858919999999999,99.58920593795035,29.43847081847353,0.0,0,0.3436414500259911,-0.0776735559162218
20589,11245,rest,singleband,fsLR,91k,0.0650544587298985,0.0368538749593495,0.109022,130.708708330438,38.15790036418649,0.0,0,0.3485025071900396,-0.0200013179589163
20649,11287,rest,singleband,fsLR,91k,0.1198278018506447,0.0736226247154471,0.264047,155.0638543146657,43.45389789702868,0.0,0,0.429597478032437,-0.1851588876091468
20699,11303,rest,singleband,fsLR,91k,0.0921147948483876,0.0511168170731707,0.168376,134.8238195353224,38.19644475470804,0.0,0,0.2764758487308237,0.0640009508673045
20809,11307,rest,singleband,fsLR,91k,0.1913848441774192,0.106528656910569,0.614428,155.04070095004408,41.90955997011933,0.0,0,0.8882444960754808,-0.1170160597031993
20888,11364,rest,singleband,fsLR,91k,0.0980213541370967,0.0542804260162601,0.271344,114.4702416623672,36.17314144054875,0.0,0,0.5847285456945345,-0.1699227480331804
20940,11401,rest,singleband,fsLR,91k,0.0800684977767741,0.0442732776422764,0.149111,101.38917984863642,33.87817216380386,0.0,0,0.3350856833347523,0.0295762685298373
20941,11403,rest,singleband,fsLR,91k,0.2334908887499999,0.1305034195121951,0.587653,177.41343324363638,49.5493344327918,0.0,0,0.7143270864610486,-0.0393895698194101
20949,11422,rest,singleband,fsLR,91k,0.3399545272741939,0.2109024861788617,1.7603799999999998,205.22961060742185,50.6022106514118,0.0,0,0.937424111423736,0.1981108610812983
20963,11414,rest,singleband,fsLR,91k,0.0969541684032255,0.053947485609756,0.209632,129.5216436999303,38.07061681027246,0.0,0,0.6439279439481265,-0.0542323773283177
20974,11415,rest,singleband,fsLR,91k,0.2137203156935485,0.1197518642276422,0.432256,185.10560729894772,49.45087799958248,0.0,0,0.6527877704090903,0.1455312221774676
20981,11462,rest,singleband,fsLR,91k,0.0799336924774194,0.0456168268292682,0.154042,88.4574860497431,28.05540411950733,0.0,0,0.548174360923924,0.048134704379742
21016,11431,rest,singleband,fsLR,91k,0.2239797283870965,0.1339365105691057,0.71635,129.29320791781512,36.7577239204586,0.0,0,0.8226647740318486,-0.0948491415763719
21056,11447,rest,singleband,fsLR,91k,0.1047920122499994,0.0547775894308943,0.143215,102.52035751658968,28.19555736440468,0.0,0,0.5065286166167733,0.1270859695057955
21059,11445,rest,singleband,fsLR,91k,0.1396893057903224,0.0797351845528455,0.438204,92.81686327886636,26.878381644928837,0.0,0,0.6507360483644827,-0.1101355187871301
21085,11456,rest,singleband,fsLR,91k,0.0416643222187092,0.0232269279674796,0.06977,99.35120345146528,33.46131717481025,0.0,0,0.3428815511592876,-0.0152491403948895
80557,10863,rest,singleband,fsLR,91k,0.0776899013177418,0.0411963996747967,0.142766,98.47195785265627,32.44801140807955,0.0,0,0.3575819680227424,-0.0432499086518725
80688,10982,rest,singleband,fsLR,91k,0.0726224649403227,0.0409362823577235,0.257513,104.32457182591686,31.3462237688982,0.0,0,0.5270230028959105,-0.1964108764587132
81725,10356,rest,singleband,fsLR,91k,0.0673845963112901,0.0364843365853658,0.196894,145.57567947091235,42.05388056582843,0.0,0,0.2805961817578792,-0.1826219079726251
81760,10132,rest,singleband,fsLR,91k,0.0926298248870961,0.05168571300813,0.357391,143.3554705056905,45.99812706132966,0.0,0,0.5315941585867138,-0.2629358650291102
82051,9947,rest,singleband,fsLR,91k,0.1527755576774188,0.0926722234146341,1.20391,155.78890277717068,40.203949553783744,0.0,0,0.7667926964741211,-0.2815690630303046
82063,9980,rest,singleband,fsLR,91k,0.0622673376491933,0.0360099884552845,0.7716429999999999,129.69001580713328,41.4302089087746,0.0,0,0.6824941401196352,-0.1827363833224694
82492,10046,rest,singleband,fsLR,91k,0.0664770389314511,0.0372957301626016,0.14272,138.6063111115957,48.06510436786742,0.0,0,0.5663243751707461,-0.3474965718991838
82790,10059,rest,singleband,fsLR,91k,0.1419046615645164,0.0751812991869918,0.244776,105.27361172814092,33.206856293372496,0.0,0,0.5517441152499671,-0.2776228169665723
83010,10101,rest,singleband,fsLR,91k,0.3832545034193544,0.2326213341463414,3.5933900000000003,254.53798789338435,62.31519780015782,0.0,0,0.8926019885332512,0.1222335845729191
83372,11230,rest,singleband,fsLR,91k,0.0354673894167254,0.0199714266666666,0.0701518999999999,108.8873342773458,33.47662283013577,0.0,0,0.2833744750904997,0.0351969325115204
83454,10161,rest,singleband,fsLR,91k,0.063040826040323,0.0354320039837398,0.197733,124.31350125988013,38.139078157773206,0.0,0,0.2670239290599931,-0.1388923526045165
83835,10777,rest,singleband,fsLR,91k,0.191711658017903,0.1158505284552845,0.717784,161.30192686132784,42.40243926608099,0.0,0,0.8827750183386015,-0.4040944945809301
83999,10099,rest,singleband,fsLR,91k,0.1839379233227415,0.1032411429268292,2.1518200000000003,157.43761543352133,42.39197684571225,0.0,0,0.9418421819870652,0.1098466319748795
84103,9970,rest,singleband,fsLR,91k,0.0428913241647203,0.0251769788617886,0.210822,111.36555224696598,38.04487349351904,0.0,0,0.5881477682642993,-0.1795348079866224
84354,10315,rest,singleband,fsLR,91k,0.2266506509919355,0.1342882073170732,1.43015,135.1662210821536,41.50108651869189,0.0,0,0.8031686094454185,-0.2326068607646043
84688,10471,rest,singleband,fsLR,91k,0.1547778212870963,0.0897399220325203,0.238846,151.69082605537633,53.98848954742887,0.0,0,0.4588474203505178,-0.1437545011313006
84761,10278,rest,singlebandVARIANTObliquity,fsLR,91k,0.1860597909080643,0.1208694788617885,0.313439,171.27539236087875,47.63898343827887,0.0,0,0.4301800440350268,0.0019023829962338
84973,10075,rest,singleband,fsLR,91k,0.1957317190483868,0.1094061886178861,0.564285,118.2681957478638,37.34252624170959,0.0,0,0.8179077540994676,-0.0412021354150745
85083,10577,rest,singleband,fsLR,91k,0.1583393875967741,0.0942201582113821,0.914337,123.51462326179086,39.85287733342584,0.0,0,0.8846311205358212,-0.3658381275374771
85173,10069,rest,singleband,fsLR,91k,0.1627867186662905,0.0952558482926829,0.9893130000000002,140.38452016050434,40.67601178257373,0.0,0,0.9267907850382244,-0.3660520593383503
85369,10361,rest,singleband,fsLR,91k,0.1394622026887095,0.0796120406504064,0.313571,130.08082151198366,40.851005799086046,0.0,0,0.626560509786689,-0.1269980400869048
85743,10974,rest,singleband,fsLR,91k,0.1531625546129029,0.0880385195121951,0.3567,146.02221138053375,41.239610474407954,0.0,0,0.4068802334901863,-0.0332703870040784
85853,10103,rest,singleband,fsLR,91k,0.074817722679032,0.0397360894308942,0.155634,128.00835939581003,38.36803625584875,0.0,0,0.3275035970364831,-0.1110666518760707
86287,10083,rest,singleband,fsLR,91k,0.2535245939032253,0.1490804455284552,2.43361,191.03429574336815,56.245539638712266,0.0,0,0.9031364266391868,0.2766441227956568
86350,9955,rest,singleband,fsLR,91k,0.0869602143709034,0.0519331090243902,0.220933,121.84681420653308,41.590427026285006,0.0,0,0.5431894951993238,-0.0836624831284328
86444,10076,rest,singleband,fsLR,91k,0.0526019400055806,0.0284626933333333,0.117422,112.39873810023438,35.78931959427207,0.0,0,0.2019652873575504,-0.091328329912017
86486,11196,rest,singleband,fsLR,91k,0.0758101900677415,0.0443119112195121,0.153293,133.54823069117788,37.13711360690715,0.0,0,0.3468367682045811,-0.0413093711888222
86722,10885,rest,singleband,fsLR,91k,0.2713882139516129,0.1733525434959349,3.5256199999999995,165.3267029700019,45.96335275659524,0.0,0,0.8668340051074301,-0.1460589990492596
86924,10035,rest,singleband,fsLR,91k,0.1638763638035823,0.0911887991869918,0.685597,112.78092448055128,36.75376401015368,0.0,0,0.8251037942893031,0.0228125310547464
86972,10876,rest,singleband,fsLR,91k,0.1005680953524616,0.0526806105691056,0.188304,102.47858956939504,31.2976090897142,0.0,0,0.3951550120809208,-0.1948096278825564
87135,9969,rest,singleband,fsLR,91k,0.0480288099295307,0.0300901034959349,0.422132,111.34642071079564,39.69665650766929,0.0,0,0.6662891909820249,-0.3213059656841416
87346,10597,rest,singleband,fsLR,91k,0.5819258376129033,0.318509047804878,3.5367,244.3425995930362,62.9767485449084,0.0,0,0.9039090693855538,0.1234727284741357
87445,11153,rest,singleband,fsLR,91k,0.0964717715293543,0.0583001447154471,0.220945,125.97702583530194,34.747769390681995,0.0,0,0.6671562986089516,-0.0281774914972873
87457,10081,rest,singleband,fsLR,91k,0.1619400713225812,0.0879335699186991,0.242403,148.95873366440196,43.759230548086784,0.0,0,0.6943617334517717,0.0309556958526884
87538,9942,rest,singleband,fsLR,91k,0.0422201663450562,0.0230028503252032,0.0692186,124.25723595624456,35.418707449894384,0.0,0,0.219769361552446,-0.1759932017197896
87563,10329,rest,singleband,fsLR,91k,0.1400684436290316,0.0731142048780487,0.280381,124.28256350658953,35.96407398875195,0.0,0,0.5469128149008032,-0.106325672709999
87601,10595,rest,singleband,fsLR,91k,0.1141860377903233,0.0604533658536585,0.481202,107.97595717235144,33.45745089151916,0.0,0,0.556746642228097,-0.1587583561496038
87646,10496,rest,singleband,fsLR,91k,0.0972970649677419,0.0536260560975609,0.241863,117.58044120894414,39.45559681524184,0.0,0,0.7818673966929206,-0.1064237553350624
87804,10026,rest,singleband,fsLR,91k,0.1892688903306452,0.1069928227642276,0.5406350000000001,135.4025852875431,40.022640408823214,0.0,0,0.8663024471596645,-0.1392951344980618
87990,9995,rest,singleband,fsLR,91k,0.0551503299895162,0.0312436853658536,0.327742,145.37361750837096,43.609063119580654,0.0,0,0.7095274695668782,-0.4964386723232454
88209,10057,rest,singleband,fsLR,91k,0.1506984289838712,0.0904616398373983,1.11216,106.40707079559404,30.447029396590207,0.0,0,0.712041618692095,-0.0670322329049354
