sub,ses,task,acq,space,res,desc,meanFD,relMeansRMSMotion,relMaxRMSMotion,meanDVInit,meanDVFinal,nVolCensored,nVolsRemoved,motionDVCorrInit,motionDVCorrFinal,coregDice,coregJaccard,coregCrossCorr,coregCoverag,normDice,normJaccard,normCrossCorr,normCoverage
20313,11136,rest,singleband,MNI152NLin6Asym,2,preproc,0.1276065667032255,0.0792758349593495,0.321042,146.10110889709077,50.065103803211656,0.0,0,0.6998277960432238,0.0096834530439686,0.8515956495684364,0.7415468682684908,0.8269250847623333,0.9956767469586788,0.8519435692350086,0.7420746458145161,0.8181081044184363,0.9963195386702848
20320,11108,rest,singleband,MNI152NLin6Asym,2,preproc,0.2366491370564513,0.1371772544715447,0.462066,201.61744034858896,56.572132933099454,0.0,0,0.6327785768525681,-0.1734400128577632,0.8603996712960194,0.7550012487926496,0.8385490349276561,0.9988807604103538,0.8610711553735282,0.7560359538140672,0.8291370659720227,0.997544945725916
20322,11139,rest,singleband,MNI152NLin6Asym,2,preproc,0.0968295508387089,0.0571132771544715,0.227115,138.29315829864993,46.08562788860733,0.0,0,0.5762131130901769,0.0451882060225268,0.860627081310743,0.755351533456504,0.8290513823762041,0.9898614960776934,0.8604663250909631,0.7551039026202097,0.8264642023782484,0.9826916553595658
20325,11128,rest,singleband,MNI152NLin6Asym,2,preproc,0.1520198834991397,0.0921707715447154,0.414512,131.5795118208367,38.54313929923237,0.0,0,0.7655525554257208,-0.1537619402187529,0.868156422262932,0.7670286242191395,0.8442624610123709,0.996697385810396,0.8650391575594,0.7621753325861312,0.83349169247394,0.9947803595658072
20326,11192,rest,singleband,MNI152NLin6Asym,2,preproc,0.0677798415548066,0.0384677390243902,0.225176,152.7905903820428,49.52217948045763,0.0,0,0.399028554736884,-0.1706281969973535,0.8756823922588175,0.7788567805302924,0.8453547213875696,0.9897697007949292,0.8699883369022663,0.769893236780709,0.838046175127048,0.9836541723202172
20327,11170,rest,singleband,MNI152NLin6Asym,2,preproc,0.0782462012338716,0.0426299266666666,0.328318,150.938536836839,40.13455701593046,0.0,0,0.8283050786764523,-0.3494533391531207,0.8589603235880475,0.752787428294417,0.8218449214973309,0.9858996735734477,0.8583238882592172,0.7518103246904929,0.8238749493768713,0.9825814111261872
20362,11149,rest,singleband,MNI152NLin6Asym,2,preproc,0.1421191372201612,0.0789710894308943,0.503659,177.99351925678408,54.5951272259373,0.0,0,0.7083950583983026,-0.1831477495873439,0.8564303540692195,0.7489096594306236,0.8263196855425876,0.9847915638310324,0.8577473580705214,0.750926131912136,0.8238203798533532,0.987567842605156
20386,11188,rest,singleband,MNI152NLin6Asym,2,preproc,0.1628106641129036,0.0918779650406503,0.541083,163.5217952457503,51.12906983951766,0.0,0,0.7176787035547298,-0.2195438171014742,0.8766201134225158,0.7803416492467632,0.8502176155897305,0.9916805334911292,0.8746586364277984,0.7772385026809517,0.8438646692792818,0.9852611940298508
20387,11165,rest,singleband,MNI152NLin6Asym,2,preproc,0.1147355179274197,0.0596463975609756,0.233774,151.95592332475007,44.50709089054804,0.0,0,0.4563024577724567,-0.0288426148716577,0.8309071190239116,0.710728063222982,0.796105607519181,0.98778368016635,0.8330091850931101,0.7138095471296172,0.7945092186948772,0.988861092265943
20461,11193,rest,singleband,MNI152NLin6Asym,2,preproc,0.0462461710532262,0.0255890483739837,0.0858919999999999,116.1628917395227,32.78024315320462,0.0,0,0.3175719284805279,-0.0701332442676824,0.860059572028288,0.7544776471859902,0.8316182731118325,0.99117663990789,0.8600432647634578,0.7544525491004691,0.8272768118751881,0.9929189280868386
20589,11245,rest,singleband,MNI152NLin6Asym,2,preproc,0.0650544587298985,0.0368538749593495,0.109022,160.79395369880277,45.378150967623085,0.0,0,0.3280543838520784,-0.0079492544993023,0.8496377466490105,0.7385827761420608,0.819564847952508,0.9874814082720828,0.8521010916704053,0.7423137050547159,0.8174792758289244,0.9905783582089552
20649,11287,rest,singleband,MNI152NLin6Asym,2,preproc,0.1198278018506447,0.0736226247154471,0.264047,205.1083479482678,54.14733918898728,0.0,0,0.4285237315619696,-0.181993551461879,0.8393931935852583,0.7232364905546678,0.8142653362091468,0.9974521799292064,0.8416675028310135,0.7266199514285272,0.8058513995263046,0.995882801899593
20699,11303,rest,singleband,MNI152NLin6Asym,2,preproc,0.0921147948483876,0.0511168170731707,0.168376,164.91527243811018,44.59567906964057,0.0,0,0.1882245935818799,0.0450138542039049,0.8710975037322604,0.7716321884415993,0.8389273636890339,0.9948904366277443,0.8677429888162436,0.7663834096368564,0.8363102650780382,0.991583276797829
20809,11307,rest,singleband,MNI152NLin6Asym,2,preproc,0.1913848441774192,0.106528656910569,0.614428,193.76352718973996,50.40570395388736,0.0,0,0.838128938702135,-0.1020945306818561,0.879897596139202,0.7855510291794289,0.8487560112270709,0.99111518240487,0.8780553832271164,0.7826191864556733,0.8485289141664817,0.9902137042062416
20888,11364,rest,singleband,MNI152NLin6Asym,2,preproc,0.0980213541370967,0.0542804260162601,0.271344,142.32901918956316,43.54956725057336,0.0,0,0.5478670705664215,-0.1359340512088324,0.8650414671176443,0.7621789184850424,0.8389487191787923,0.988540332350408,0.8656825857676127,0.7631749058119112,0.8337918246280435,0.9911889416553596
20940,11401,rest,singleband,MNI152NLin6Asym,2,preproc,0.0800684977767741,0.0442732776422764,0.149111,126.37044156885229,41.14222916592881,0.0,0,0.3466103236226848,0.0371803917345832,0.900490570501216,0.8189930402977156,0.8831685777569446,0.992757178725511,0.8942244278048697,0.8086852796265883,0.8682184578089741,0.9917401628222524
20941,11403,rest,singleband,MNI152NLin6Asym,2,preproc,0.2334908887499999,0.1305034195121951,0.587653,214.6883719812796,59.582826926830016,0.0,0,0.5225040286535191,-0.1021235993372472,0.8375762988633132,0.7205430326689669,0.8046474568401935,0.9889804098984226,0.8334510836598229,0.7144587526381794,0.795270259767107,0.9904087516960652
20949,11422,rest,singleband,MNI152NLin6Asym,2,preproc,0.3399545272741939,0.2109024861788617,1.7603799999999998,249.4085123098149,60.969955983728,0.0,0,0.8898113412214989,0.2378852443411014,0.8796602571123002,0.785172768079223,0.8488051144787384,0.9909289315878782,0.87405848700341,0.7762911988893487,0.8432607035857954,0.9863085142469472
20963,11414,rest,singleband,MNI152NLin6Asym,2,preproc,0.0969541684032255,0.053947485609756,0.209632,166.61526189797894,47.54545769687906,0.0,0,0.6252128112259744,0.0310039465864073,0.8675264475915531,0.7660456579728265,0.8318491379860886,0.9873897879114883,0.8656391726655553,0.7631074273779891,0.8330089313537331,0.9853417571234736
20974,11415,rest,singleband,MNI152NLin6Asym,2,preproc,0.2137203156935485,0.1197518642276422,0.432256,234.24668770455136,60.077709921306486,0.0,0,0.5737813845350205,0.0616348500213022,0.8368062907571481,0.7194040718306872,0.8138408370319898,0.9937819945448269,0.8392310064035273,0.7229957132153342,0.8033469948948982,0.9983251356852104
